paese,isrc,uri,genres,danceability,energy,speechiness,acousticness,instrumentalness,valence,tempo
Bolivia,QMFME2364199,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"['reggaeton', 'trap latino', 'urbano latino']",0.911,0.778,0.262,0.0887,2.16e-05,0.345,96.057
Bolivia,ARP7V2300002,spotify:track:3tiJUOfAEqIrLFRQgGgdoY,['trap argentino'],0.528,0.659,0.0604,0.0613,0,0.8,192.055
Bolivia,BK4DA2410627,spotify:track:3GD6eImRvT0zgr8cQnokUq,"['argentine hip hop', 'trap argentino', 'trap triste']",0.728,0.618,0.0673,0.203,0,0.217,130.104
Bolivia,MX1722301696,spotify:track:3pCkC3Ahgl7MShJbafchZz,"['gruperas inmortales', 'musica mexicana', 'nu-cumbia', 'ranchera', 'tropical']",0.615,0.77,0.0495,0.144,0,0.675,87.992
Bolivia,USUG12305257,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.841,0.738,0.307,0.52,0,0.484,169.918
Bolivia,USWL12302952,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,"['reggaeton', 'trap latino', 'urbano latino']",0.8,0.738,0.0691,0.372,0.00877,0.267,103.008
Bolivia,QMFMF2330232,spotify:track:32hCeeK3ayPux4UauNPsgA,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",0.6,0.831,0.0476,0.299,0,0.652,178.245
Bolivia,UYB282400001,spotify:track:2RmtEc2ZNDCzAU3vH0AbKx,"['argentine hip hop', 'r&b argentino', 'trap argentino', 'trap latino', 'urbano latino']",0.582,0.834,0.0394,0.224,2.67e-06,0.95,167.945
Bolivia,USUM72222552,spotify:track:505v13epFXodT9fVAJ6h8k,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.912,0.7,0.068,0.163,0,0.535,106.981
Brasile,BCXR82300012,spotify:track:3QpDKVHmf9RDQkJbAUNWzI,['sertanejo pop'],0.662,0.669,0.0334,0.618,0,0.636,107.071
Brasile,BKF5C2400003,spotify:track:7IFsTX5H1sWcEl8joV0IdD,['trap brasileiro'],0.778,0.687,0.105,0.578,0.0105,0.839,117.008
Brasile,BRRGE2400093,spotify:track:6P1mkNAmgihFwFRBhpaev3,['agronejo'],0.749,0.44,0.269,0.0667,0,0.301,130.0
Brasile,BRRGE2400203,spotify:track:3w392XWJ5bXzjcCR2Dmvqn,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",0.755,0.844,0.0737,0.125,0,0.769,144.834
Brasile,USLZJ2475867,spotify:track:5GV7OpSEb8MPTryL0Q5i6c,[],0.697,0.394,0.214,0.631,0.000127,0.32,79.573
Brasile,BRUM72302190,spotify:track:6cFW2FPaUL4YRJfS9zFJaV,"['sertanejo', 'sertanejo universitario']",0.421,0.813,0.0574,0.313,0,0.559,180.22
Brasile,BKMKR2400004,spotify:track:4VNRWHoiKHZJIoQHPbmJIv,"['sertanejo', 'sertanejo pop']",0.675,0.893,0.141,0.548,0,0.607,106.064
Brasile,BRRGE2400145,spotify:track:0WiJIa3V9GdcJfcy1FhLjp,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",0.625,0.728,0.0635,0.403,0,0.54,146.885
Brasile,QZZEC2322612,spotify:track:027ielmg4mNR1p1Ds3Mvgh,"['funk bh', 'funk mtg']",0.761,0.724,0.325,0.818,9.45e-05,0.514,85.899
Brasile,BRRGE2400071,spotify:track:6X6jKoyw1OjogRghMEQAZV,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",0.747,0.8,0.0328,0.132,0,0.718,110.0
Brasile,BXIV82456543,spotify:track:6RjSXi9cPGroetXeNsWFGL,"['deboxe', 'funk mtg', 'rave funk']",0.492,0.427,0.372,0.364,0.00482,0.443,80.492
Brasile,BCHFD2400048,spotify:track:106SKHXoytRADjpxHBkJpV,['funk viral'],0.447,0.428,0.303,0.821,0,0.53,168.966
Brasile,BKSGS2300001,spotify:track:1WHDOr19zyyqu6XXIvdgfX,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",0.767,0.743,0.0496,0.418,0,0.764,110.991
Brasile,BR5TG2400061,spotify:track:0cvVetonbe66pOOPMtuSOC,"['funk rj', 'pop rap brasileiro', 'trap brasileiro']",0.943,0.454,0.312,0.267,0,0.564,118.984
Brasile,BCAEW2400001,spotify:track:5mJcnekfy4DEpAZ6uAHM7Y,"['forro', 'vaqueiro']",0.747,0.948,0.174,0.634,0,0.798,135.887
Brasile,BKSGS2300005,spotify:track:2RX89Di479sc53wkaNgt9E,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",0.806,0.616,0.05,0.519,0,0.96,123.05
Brasile,QZTPX2351515,spotify:track:35D06z7kmwMmYYbyJ0BkSm,"['arrocha', 'brega paraense']",0.571,0.95,0.09,0.21,0,0.543,159.881
Brasile,BKMWS2300011,spotify:track:2ORC76autQ7QTfBCkZl4Wo,"['arrocha', 'sertanejo', 'sertanejo universitario']",0.664,0.748,0.0341,0.385,0,0.521,118.015
Brasile,BRRGE2300443,spotify:track:42JNab8NPeCADJ9D3Cl5wS,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",0.646,0.871,0.219,0.172,0,0.624,79.994
Brasile,BKMWS2300003,spotify:track:5r0JHIjcY7dLWHkljNeQbj,"['arrocha', 'sertanejo', 'sertanejo universitario']",0.53,0.855,0.0807,0.418,0,0.38,159.966
Brasile,BKCMX2300009,spotify:track:3hfCle1QRfbwIpQ1B746lV,"['funk bh', 'funk mtg']",0.856,0.661,0.135,0.789,0.00367,0.672,130.003
Brasile,BXKG22400584,spotify:track:5u7Xi0QhfkYy3qETJJ5lae,"['funk consciente', 'funk paulista']",0.633,0.463,0.353,0.124,0,0.827,92.615
Brasile,BRUM72202344,spotify:track:4YKujFSyakVjLdH1sDllVc,"['sertanejo', 'sertanejo universitario']",0.664,0.839,0.0393,0.33,0,0.48,109.984
Brasile,QZZEB2398678,spotify:track:24R0oyjvhV4HIFFvoK3XkP,[],0.711,0.59,0.271,0.26,1.83e-06,0.702,86.429
Brasile,BKA7Y2400021,spotify:track:6r6wTVl7sBndpdlzBSEYnF,"['agronejo', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",0.667,0.838,0.0412,0.307,1.18e-05,0.34,130.009
Bulgaria,RSA222308764,spotify:track:7bvH7KJOT6tYkUKiNhWRrs,[],0.804,0.963,0.0837,0.0346,1.01e-06,0.816,139.986
Bulgaria,RSA222308983,spotify:track:0dvRWYSsM5pIBx9nTXqDWR,"['bulgarian pop', 'chalga']",0.8,0.949,0.0626,0.0506,0.000199,0.962,144.07
Bulgaria,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Bulgaria,BGA261583394,spotify:track:53ScG8sq3K6H9hN2aLCuwY,"['bulgarian pop', 'chalga']",0.687,0.87,0.0689,0.0174,1.35e-05,0.639,171.92
Bulgaria,USUM72401991,spotify:track:629DixmZGHc7ILtEntuiWE,"['art pop', 'pop']",0.893,0.4,0.0643,0.0452,0.0823,0.945,124.987
Bulgaria,BGAAX2300439,spotify:track:0336cbGmNVwmytwQh0zNeB,"['bulgarian pop', 'chalga']",0.67,0.968,0.0865,0.3,0,0.893,74.974
Bulgaria,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Bulgaria,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Bulgaria,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Bulgaria,QZJ842400387,spotify:track:2GxrNKugF82CnoRFbQfzPf,[],0.599,0.946,0.0447,0.000938,0.0106,0.747,151.647
Bulgaria,BGA261583084,spotify:track:6z6PaDoMisMAHCB2OKwsrf,"['bulgarian pop', 'chalga']",0.739,0.908,0.0903,0.0713,0,0.887,171.972
Bulgaria,RSA222308920,spotify:track:71D3yrwwKGf9HDbXO5PJjD,"['bulgarian pop', 'chalga']",0.73,0.959,0.143,0.0214,6.94e-06,0.528,156.003
Bulgaria,BGA261583524,spotify:track:5btaxbk6nG46VQTyLpBxTu,"['bulgarian pop', 'chalga']",0.829,0.857,0.0505,0.0784,2.28e-06,0.306,135.024
Bulgaria,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Bulgaria,USWB12302315,spotify:track:17phhZDn6oGtzMe56NuWvj,[],0.561,0.604,0.0337,0.199,1.9e-05,0.242,159.92
Bulgaria,USSM12305010,spotify:track:42VsgItocQwOQC3XWZ8JNA,"['rap', 'slap house']",0.569,0.882,0.06,0.0316,0,0.201,148.038
Bulgaria,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Bulgaria,BGA261583362,spotify:track:5iqz9iOrbCYHXi23gltzo4,"['bulgarian pop', 'chalga']",0.652,0.811,0.146,0.0578,0,0.577,180.001
Bulgaria,USUM72401996,spotify:track:2prqm9sPLj10B4Wg0wE5x9,"['art pop', 'pop']",0.349,0.337,0.0407,0.29,0.172,0.0365,142.01
Bulgaria,TCACR1699717,spotify:track:7qmV6PWC86hFlYusuxAqwg,"['bulgarian pop', 'chalga']",0.727,0.845,0.0666,0.374,0,0.948,144.99
Bulgaria,USSM12402041,spotify:track:2tudvzsrR56uom6smgOcSf,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",0.814,0.676,0.231,0.00709,1.28e-05,0.312,162.012
Bulgaria,IEACJ2300335,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"['irish singer-songwriter', 'modern rock', 'pov: indie']",0.741,0.62,0.0412,0.0295,0.000809,0.934,117.038
Bulgaria,RSA222308877,spotify:track:4CdCa2gcNtsqPTA9JELgqb,"['bulgarian pop', 'chalga']",0.669,0.92,0.0864,0.0196,0,0.733,91.996
Bulgaria,BGA261583805,spotify:track:1VN1sfcpaC7y7dimb0ZihK,"['bulgarian pop', 'chalga']",0.628,0.886,0.0388,0.068,0,0.9,152.995
Bulgaria,USUM72401993,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"['art pop', 'pop']",0.467,0.247,0.0431,0.612,0.000271,0.126,148.101
Canada,USUM72404990,spotify:track:7221xIgOnuakPdLqT0F3nP,"['dfw rap', 'melodic rap', 'pop', 'rap']",0.638,0.855,0.0264,0.00757,0,0.731,127.986
Canada,USUYG1541249,spotify:track:2FQrifJ1N335Ljm3TjTVVf,['pop rap'],0.722,0.709,0.0273,0.0633,0,0.604,81.012
Canada,USUG12400910,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.898,0.472,0.0776,0.0107,0,0.214,101.061
Canada,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Canada,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Canada,USUM72401991,spotify:track:629DixmZGHc7ILtEntuiWE,"['art pop', 'pop']",0.893,0.4,0.0643,0.0452,0.0823,0.945,124.987
Canada,USWB12307016,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,['singer-songwriter pop'],0.472,0.471,0.0603,0.151,0,0.219,105.029
Canada,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Canada,IEACJ2300335,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"['irish singer-songwriter', 'modern rock', 'pov: indie']",0.741,0.62,0.0412,0.0295,0.000809,0.934,117.038
Canada,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Canada,USUG12401028,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,['pop'],0.504,0.386,0.0308,0.502,1.53e-05,0.281,192.004
Canada,QZTB92360479,spotify:track:2uqYupMHANxnwgeiXTZXzd,[],0.756,0.672,0.0522,0.464,3.37e-06,0.739,114.935
Canada,USWB12302315,spotify:track:17phhZDn6oGtzMe56NuWvj,[],0.561,0.604,0.0337,0.199,1.9e-05,0.242,159.92
Canada,USWB12304903,spotify:track:4KULAymBBJcPRpk1yO4dOG,['classic oklahoma country'],0.429,0.453,0.0459,0.554,2e-06,0.155,77.639
Canada,USUM72212470,spotify:track:0mflMxspEfB0VbI1kyLiAv,['pov: indie'],0.664,0.5,0.0651,0.799,0,0.801,117.896
Canada,USUM72401995,spotify:track:1CsMKhwEmNnmvHUuO5nryA,"['art pop', 'pop']",0.251,0.252,0.0375,0.693,0.00706,0.0395,69.988
Canada,USUM72401993,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"['art pop', 'pop']",0.467,0.247,0.0431,0.612,0.000271,0.126,148.101
Canada,USSM12402041,spotify:track:2tudvzsrR56uom6smgOcSf,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",0.814,0.676,0.231,0.00709,1.28e-05,0.312,162.012
Canada,QZJ842400387,spotify:track:2GxrNKugF82CnoRFbQfzPf,[],0.599,0.946,0.0447,0.000938,0.0106,0.747,151.647
Canada,USUG12402839,spotify:track:77DRzu7ERs0TX3roZcre7Q,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.831,0.643,0.11,0.046,0,0.142,139.948
Canada,USUM72401990,spotify:track:6fPan2saHdFaIHuTSatORv,"['art pop', 'pop']",0.467,0.392,0.0908,0.2,0.0174,0.313,145.104
Canada,USUM72401992,spotify:track:6TGd66r0nlPaYm3KIoI7ET,"['art pop', 'pop']",0.407,0.192,0.0368,0.637,3.33e-06,0.159,128.173
Canada,USUG12300802,spotify:track:7K3BhSpAxZBznislvUMVtn,['contemporary country'],0.492,0.673,0.0347,0.413,0,0.488,203.812
Canada,USUM72401996,spotify:track:2prqm9sPLj10B4Wg0wE5x9,"['art pop', 'pop']",0.349,0.337,0.0407,0.29,0.172,0.0365,142.01
Canada,GBARL2400510,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,['singer-songwriter pop'],0.635,0.601,0.0295,0.246,0,0.332,123.994
Repubblica_Ceca,QZJ842400387,spotify:track:2GxrNKugF82CnoRFbQfzPf,[],0.599,0.946,0.0447,0.000938,0.0106,0.747,151.647
Repubblica_Ceca,USUM72401991,spotify:track:629DixmZGHc7ILtEntuiWE,"['art pop', 'pop']",0.893,0.4,0.0643,0.0452,0.0823,0.945,124.987
Repubblica_Ceca,USUM72401988,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,"['art pop', 'pop']",0.7,0.425,0.0529,0.144,0.879,0.521,110.015
Repubblica_Ceca,DEE862400427,spotify:track:48lxT5qJF0yYyf2z4wB4xW,[],0.788,0.936,0.301,0.0229,1.3e-06,0.844,151.019
Repubblica_Ceca,CZA232400323,spotify:track:4USCgD3COcDf6KX1LNX3ga,"['czech hip hop', 'czsk hip hop']",0.732,0.816,0.057,0.447,0.129,0.388,123.996
Repubblica_Ceca,USUM72401996,spotify:track:2prqm9sPLj10B4Wg0wE5x9,"['art pop', 'pop']",0.349,0.337,0.0407,0.29,0.172,0.0365,142.01
Repubblica_Ceca,USUM72401994,spotify:track:6dOtVTDdiauQNBQEDOtlAB,"['art pop', 'pop']",0.747,0.507,0.0358,0.2,0.0608,0.438,104.978
Repubblica_Ceca,USWB12307016,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,['singer-songwriter pop'],0.472,0.471,0.0603,0.151,0,0.219,105.029
Repubblica_Ceca,IEACJ2300335,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,"['irish singer-songwriter', 'modern rock', 'pov: indie']",0.741,0.62,0.0412,0.0295,0.000809,0.934,117.038
Repubblica_Ceca,USUM72401995,spotify:track:1CsMKhwEmNnmvHUuO5nryA,"['art pop', 'pop']",0.251,0.252,0.0375,0.693,0.00706,0.0395,69.988
Repubblica_Ceca,CZA232301075,spotify:track:76LbBQHtxDetE9fCVEZqK0,"['czech hip hop', 'czech pop', 'czsk hip hop']",0.589,0.492,0.0435,0.169,0,0.286,145.451
Repubblica_Ceca,USUM72401993,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,"['art pop', 'pop']",0.467,0.247,0.0431,0.612,0.000271,0.126,148.101
Repubblica_Ceca,USUM72401990,spotify:track:6fPan2saHdFaIHuTSatORv,"['art pop', 'pop']",0.467,0.392,0.0908,0.2,0.0174,0.313,145.104
Repubblica_Ceca,CZUM72400236,spotify:track:6jRFRjOhfwoZTfnEo6gr6g,"['czech hip hop', 'czsk hip hop']",0.599,0.564,0.308,0.0701,0,0.552,114.998
Repubblica_Ceca,USUM72401992,spotify:track:6TGd66r0nlPaYm3KIoI7ET,"['art pop', 'pop']",0.407,0.192,0.0368,0.637,3.33e-06,0.159,128.173
Repubblica_Ceca,CZI322300003,spotify:track:2aSjZFDJyTmakHyPxsEScQ,"['czech pop', 'czsk hip hop']",0.664,0.67,0.112,0.3,0,0.509,135.954
Repubblica_Ceca,CZA232300022,spotify:track:1tpWtFdAuY9chjl5YhzsTP,"['czech pop', 'czsk emo rap', 'czsk hip hop']",0.711,0.578,0.0814,0.0737,0,0.448,146.097
Repubblica_Ceca,CZA232201132,spotify:track:5VEXEXffwn8Tc4o45GDznd,"['czech hip hop', 'czech pop', 'czsk hip hop']",0.706,0.65,0.249,0.0021,1.32e-05,0.749,147.015
Repubblica_Ceca,USUM72401989,spotify:track:1LLUoftvmTjVNBHZoQyveF,"['art pop', 'pop']",0.857,0.386,0.168,0.243,0.0931,0.661,125.017
Repubblica_Ceca,QM24S2402528,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,['chill abstract hip hop'],0.849,0.699,0.0436,0.0982,0.000215,0.927,138.003
Repubblica_Ceca,USUM72401987,spotify:track:7DpUoxGSdlDHfqCYj0otzU,"['art pop', 'pop']",0.521,0.254,0.0399,0.815,0.884,0.153,125.021
Repubblica_Ceca,CZI322400013,spotify:track:7K9hPmzDGuo9WxKG5B1X1Y,"['czech pop', 'czsk hip hop']",0.627,0.859,0.0704,0.363,0,0.398,160.04
Repubblica_Ceca,USSM12305010,spotify:track:42VsgItocQwOQC3XWZ8JNA,"['rap', 'slap house']",0.569,0.882,0.06,0.0316,0,0.201,148.038
Repubblica_Ceca,USUM72403305,spotify:track:2qSkIjg1o9h3YT9RAgYN75,['pop'],0.701,0.76,0.0285,0.107,6.54e-05,0.69,103.969
Repubblica_Ceca,GBKPL2205058,spotify:track:3qhlB30KknSejmIvZZLjOD,"['pov: indie', 'psychedelic pop']",0.689,0.454,0.0584,0.0351,0.00259,0.912,159.982
Cile,USLD91757183,spotify:track:4mnpgUTLYMs3XFpqTWxVyA,"['trap chileno', 'urbano chileno', 'urbano latino']",0.77,0.712,0.112,0.0405,0.0846,0.519,104.937
Cile,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Cile,QM6MZ2430682,spotify:track:4Br7zuCL1Jetik8COatafL,['urbano chileno'],0.74,0.721,0.0581,0.158,0,0.666,100.02
Cile,CLA1D2400032,spotify:track:1M8WdBbJ5lRS06RBlINv1G,['urbano chileno'],0.952,0.691,0.348,0.176,0.000283,0.791,104.001
Cile,USLD91757181,spotify:track:7xjFEvchFCiAmuseCBModI,"['trap chileno', 'urbano chileno', 'urbano latino']",0.517,0.746,0.193,0.0851,0,0.813,83.814
Cile,QMFME2394931,spotify:track:2kvpHbQHp9QmcG9WhyLwco,"['mambo chileno', 'trap latino', 'urbano chileno', 'urbano latino']",0.776,0.737,0.0636,0.0979,6.46e-05,0.547,97.011
Cile,QM6MZ2424574,spotify:track:3YkpOplxxP5U32K6Eq4irv,"['mambo chileno', 'trap latino', 'urbano chileno', 'urbano latino']",0.724,0.675,0.0499,0.143,7.61e-05,0.414,97.988
Cile,USSD12400112,spotify:track:5bi0gh89wRuH2OgjdAKFsb,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.725,0.709,0.129,0.321,0.000189,0.648,99.993
Cile,CLA1D2400046,spotify:track:55eG1F2xukyOGAkaNAG4MQ,['urbano chileno'],0.826,0.638,0.105,0.13,5.11e-05,0.699,98.015
Cile,US7VG2414080,spotify:track:1DFLbi4TVAwgYWcV76Rcwa,['urbano chileno'],0.77,0.795,0.0441,0.231,0,0.737,98.017
Cile,QZGLM2417959,spotify:track:3A6idnsMX8VwWWzD7GTnBr,[],0.806,0.68,0.0483,0.589,0,0.889,97.017
Cile,QMFME2394856,spotify:track:4IJWhehNLXru5WfS71EWSx,"['mambo chileno', 'trap latino', 'urbano chileno', 'urbano latino']",0.725,0.671,0.0557,0.0661,9.08e-05,0.353,96.974
Cile,BK4DA2411737,spotify:track:31WbqE7t7XT8U6GBq4BOtw,"['urbano chileno', 'urbano latino']",0.698,0.832,0.0707,0.0174,0,0.587,91.006
Cile,QZW9L2316237,spotify:track:4awSm1QqlLxMW58vi428bq,['urbano chileno'],0.708,0.889,0.045,0.318,0,0.771,98.067
Cile,BK4DA2407544,spotify:track:3seBr5Cm5NSEO8CKKR8sYw,"['drill chileno', 'urbano chileno']",0.676,0.893,0.349,0.226,0,0.712,105.475
Cile,USUM72318216,spotify:track:7bywjHOc0wSjGGbj04XbVi,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.774,0.86,0.13,0.131,0,0.446,100.019
Cile,QZMWW2484259,spotify:track:4yyCGGdTVaYG17vhsrUPoL,['reggaeton chileno'],0.696,0.496,0.0365,0.273,0.000397,0.476,100.025
Cile,USWL12400891,spotify:track:43PiEypaceH339CSNiggyj,"['reggaeton flow', 'trap latino', 'urbano latino']",0.703,0.617,0.151,0.215,6.11e-06,0.486,173.97
Cile,QMFMF2334329,spotify:track:7pNzulQGBP6v2g4A2KnAJ6,['reggaeton chileno'],0.875,0.631,0.152,0.0263,2.26e-06,0.79,97.983
Cile,USWL12400226,spotify:track:4wS0TnQzVkY9ML1BPKpOk1,"['trap argentino', 'trap latino', 'urbano latino']",0.646,0.907,0.0593,0.422,0,0.816,168.004
Cile,USWL12401327,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"['reggaeton', 'trap latino', 'urbano latino']",0.786,0.854,0.0741,0.169,2.39e-05,0.522,117.994
Cile,QM4TW2498891,spotify:track:6kINKNCezsxA0wQFxSP2Aa,['urbano chileno'],0.785,0.567,0.0492,0.256,0,0.481,99.803
Cile,QM6MZ2472087,spotify:track:3aXtPQQ4xp8MSWPcHSRo6r,['urbano chileno'],0.686,0.711,0.0362,0.106,0,0.504,100.027
Cile,QMFMF2334330,spotify:track:17SRuSYEW2fdGok0m0vAsO,['reggaeton chileno'],0.857,0.598,0.0756,0.0341,0,0.574,98.059
Cile,QM4TW2498893,spotify:track:1ItgJjKs4DIG9wWh9vaKwP,['urbano chileno'],0.768,0.619,0.0413,0.219,0.000601,0.423,109.982
Colombia,USUM72318216,spotify:track:7bywjHOc0wSjGGbj04XbVi,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.774,0.86,0.13,0.131,0,0.446,100.019
Colombia,USSD12400112,spotify:track:5bi0gh89wRuH2OgjdAKFsb,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.725,0.709,0.129,0.321,0.000189,0.648,99.993
Colombia,USUG12402595,spotify:track:0rNqDh9zWWJVTLS4VfceHP,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.805,0.89,0.0634,0.0704,0,0.489,93.037
Colombia,QZXD92300025,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"['trap latino', 'urbano latino']",0.794,0.729,0.111,0.181,0,0.54,92.967
Colombia,QMFME2364199,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"['reggaeton', 'trap latino', 'urbano latino']",0.911,0.778,0.262,0.0887,2.16e-05,0.345,96.057
Colombia,QZZ3N2400057,spotify:track:2btNsI4OvcVl7SAHQQDHFB,"['reggaeton', 'urbano latino']",0.717,0.656,0.0797,0.141,2.96e-05,0.695,175.956
Colombia,QZZ3N2400002,spotify:track:7chTH3GBjjAyagf0SPCZDL,"['reggaeton', 'urbano latino']",0.726,0.831,0.12,0.0139,3.71e-06,0.489,95.997
Colombia,USUM72318210,spotify:track:05sO6FK8E9l2cfwnEUTjHq,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.916,0.481,0.194,0.0179,0,0.714,95.998
Colombia,QZL382406049,spotify:track:6XjDF6nds4DE2BBbagZol6,['reggaeton chileno'],0.791,0.499,0.0509,0.446,2.41e-05,0.669,99.986
Colombia,USUM72222552,spotify:track:505v13epFXodT9fVAJ6h8k,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.912,0.7,0.068,0.163,0,0.535,106.981
Colombia,USUM72215366,spotify:track:2CeKVsFFXG4QzA415QygGb,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.865,0.573,0.0678,0.0863,0,0.563,94.999
Colombia,USUG12305257,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.841,0.738,0.307,0.52,0,0.484,169.918
Colombia,USUM72304895,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.858,0.665,0.152,0.126,0,0.659,100.09
Colombia,QZDYA1800087,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.835,0.679,0.0364,0.583,1.98e-06,0.85,124.98
Colombia,USSD12300400,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.909,0.762,0.0643,0.434,0,0.843,101.987
Colombia,USA2P2357356,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,['sad sierreno'],0.751,0.819,0.0409,0.255,0,0.697,131.842
Colombia,USUM72318185,spotify:track:2Yc3MHpZ9R5UCIz78E20AQ,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.692,0.633,0.0721,0.039,4.09e-05,0.319,98.088
Colombia,USUM72211935,spotify:track:0T2pB7P1VdXPhLdQZ488uH,"['colombian pop', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.709,0.56,0.171,0.034,0,0.541,170.082
Colombia,USB271010155,spotify:track:3KZCP2StVGdWkOKyRZNWA4,"['reggaeton', 'trap latino', 'urbano latino']",0.841,0.774,0.0421,0.117,2.66e-06,0.494,95.006
